Model,Scenario,Region,Variable,Unit,2025,2030,2035,2040,2045,2050
Temoa,reference,AB,Capacity|electricity|E_BAT_4H-NEW,?,0.000143952,0.000421472,0.001132702,0.002358778,0.005090432,1.029489334
Temoa,reference,AB,Capacity|electricity|E_BIO_M-EXS,?,0.444,0.444,0.444,0.401,0.354,0.336
Temoa,reference,AB,Capacity|electricity|E_BIO_M-NEW,?,5.08369E-05,0.000108392,0.00017448,0.000246295,0.000322382,0.000404683
Temoa,reference,AB,Capacity|electricity|E_COAL-EXS,?,4.36,3.952,3.122,2.7,2.299,1.366
Temoa,reference,AB,Capacity|electricity|E_COAL_CCS_RFIT_90,?,2.80161E-05,5.86771E-05,9.19058E-05,0.000126167,0.000159719,0.000187856
Temoa,reference,AB,Capacity|electricity|E_COAL_CCS_RFIT_95,?,2.72414E-05,5.70828E-05,8.94694E-05,0.000122827,0.000155463,0.000182771
Temoa,reference,AB,Capacity|electricity|E_HYD_DLY-EXS,?,0.781,0.781,0.781,0.781,0.781,0.781
Temoa,reference,AB,Capacity|electricity|E_HYD_ROR-EXS,?,0.1464,0.1464,0.1464,0.1464,0.1464,0.1464
Temoa,reference,AB,Capacity|electricity|E_INT_IN-USA,?,0.294,0.294,0.294,0.294,0.294,0.294
Temoa,reference,AB,Capacity|electricity|E_NG_CC-EXS,?,6.1022,6.1022,6.1022,6.1022,5.452,5.452
Temoa,reference,AB,Capacity|electricity|E_NG_CC-NEW,?,0.582728533,0.587585475,0.590702117,0.601295528,3.271674779,4.824928254
Temoa,reference,AB,Capacity|electricity|E_NG_CCS-NEW,?,0.000170555,0.000378623,0.000640622,0.000954641,0.001304093,0.001712267
Temoa,reference,AB,Capacity|electricity|E_NG_CCS_RFIT_90,?,7.86954E-05,0.000170036,0.000276107,0.000394842,0.000527496,0.000675717
Temoa,reference,AB,Capacity|electricity|E_NG_CCS_RFIT_95,?,7.62805E-05,0.000164932,0.000268036,0.000383493,0.000512448,0.000656619
Temoa,reference,AB,Capacity|electricity|E_NG_CG-EXS,?,5.04905,5.04905,5.04905,5.04905,3.08705,1.99105
Temoa,reference,AB,Capacity|electricity|E_NG_CT-EXS,?,1.798,1.788,1.788,1.788,1.597,1.597
Temoa,reference,AB,Capacity|electricity|E_NG_CT-NEW,?,0.000161926,0.000405919,0.002236577,0.825091905,1.742185517,1.931133185
Temoa,reference,AB,Capacity|electricity|E_SOL_PV-EXS,?,1.695,1.695,1.695,1.695,1.658,0.3448
Temoa,reference,AB,Capacity|electricity|E_SOL_PV-NEW-1,?,0.00028282,0.001000583,2.706053478,3.486815705,3.497812465,3.499028912
Temoa,reference,AB,Capacity|electricity|E_SOL_PV-NEW-2,?,0.000283527,0.001005095,4.621685315,4.70318448,4.711501812,4.712624932
Temoa,reference,AB,Capacity|electricity|E_SOL_PV-NEW-3,?,0.00024035,0.00075547,0.002865941,0.007125709,0.702743191,3.355580487
Temoa,reference,AB,Capacity|electricity|E_SOL_PV-NEW-4,?,0.000268881,0.000921638,0.013847333,0.242686594,1.727235395,1.728916487
Temoa,reference,AB,Capacity|electricity|E_SOL_PV-NEW-5,?,0.000278585,0.000984114,1.39164752,1.484697639,1.492824064,1.493831601
Temoa,reference,AB,Capacity|electricity|E_WND_ON-EXS,?,4.7115,4.6421,4.3025,3.6253,3.2504,1.828
Temoa,reference,AB,Capacity|electricity|E_WND_ON-NEW-1,?,0.001158993,0.392512999,0.61747643,0.621751108,0.623340061,0.624347677
Temoa,reference,AB,Capacity|electricity|E_WND_ON-NEW-10,?,0.000570524,0.001927655,0.003485138,0.005346787,0.007954557,0.010617026
Temoa,reference,AB,Capacity|electricity|E_WND_ON-NEW-11,?,0.000541145,0.001820664,0.003460568,0.005399733,0.008078161,0.011139662
Temoa,reference,AB,Capacity|electricity|E_WND_ON-NEW-12,?,0.00072571,0.004934938,1.143407443,1.686466947,2.946448473,2.949846505
Temoa,reference,AB,Capacity|electricity|E_WND_ON-NEW-13,?,0.000607399,0.002192089,0.005136643,0.009177329,0.01657866,0.026458765
Temoa,reference,AB,Capacity|electricity|E_WND_ON-NEW-2,?,0.000918228,0.954320751,0.967893045,0.97208652,0.974067616,0.975091596
Temoa,reference,AB,Capacity|electricity|E_WND_ON-NEW-3,?,0.000736654,0.007112656,0.564096734,0.595311876,0.604360888,0.606276077
Temoa,reference,AB,Capacity|electricity|E_WND_ON-NEW-4,?,0.000869142,0.071197124,0.667799469,1.051705629,1.233988522,1.237023857
Temoa,reference,AB,Capacity|electricity|E_WND_ON-NEW-5,?,0.000590939,0.002548556,0.005130712,0.008210953,0.013294597,0.018799173
Temoa,reference,AB,Capacity|electricity|E_WND_ON-NEW-6,?,0.0007939,0.004978621,0.011111091,0.020022746,0.332705033,2.036163211
Temoa,reference,AB,Capacity|electricity|E_WND_ON-NEW-7,?,0.000687005,0.005845445,0.558515642,0.584868376,0.605884323,0.608823996
Temoa,reference,AB,Capacity|electricity|E_WND_ON-NEW-8,?,0.001067597,1.822370533,1.888467736,1.895100046,1.898147732,1.899201239
Temoa,reference,AB,Capacity|electricity|E_WND_ON-NEW-9,?,0.000788756,0.006264012,0.010417042,0.016842422,0.120016568,1.253974527
Temoa,reference,AB,Capacity|residential,?,270.1259846,287.4345214,316.008653,328.0041871,349.6183117,370.2219642
Temoa,reference,AB,Capacity|residential|R_APP_CL_WASH-EXS,?,1.10302725,0.4412109,,,,
Temoa,reference,AB,Capacity|residential|R_APP_CL_WASH-TYP-NEW,?,0.549266686,1.319714727,1.88671061,2.013395424,2.146109485,2.272747142
Temoa,reference,AB,Capacity|residential|R_APP_COOK_ELEC-EXS,?,1.112296059,0.684489882,0.188234718,,,
Temoa,reference,AB,Capacity|residential|R_APP_COOK_ELEC-TYP-NEW,?,0.000171983,0.000356131,0.000523471,0.000526821,0.000516355,0.00053729
Temoa,reference,AB,Capacity|residential|R_APP_COOK_NG-EXS,?,0.095068235,0.047534118,,,,
Temoa,reference,AB,Capacity|residential|R_APP_COOK_NG-TYP-NEW,?,0.56847238,1.160393209,1.839218635,2.16361909,2.306280395,2.442378934
Temoa,reference,AB,Capacity|residential|R_APP_DRY_ELEC-EXS,?,0.846105882,0.423052941,,,,
Temoa,reference,AB,Capacity|residential|R_APP_DRY_ELEC-TYP-NEW,?,0.00013795,0.000289319,0.0004064,0.000437883,0.000457411,0.000481917
Temoa,reference,AB,Capacity|residential|R_APP_DRY_NG-EXS,?,0.085561176,0.042780588,,,,
Temoa,reference,AB,Capacity|residential|R_APP_DRY_NG-TYP-NEW,?,0.839957864,1.422125467,2.022721244,2.158534278,2.300824629,2.436594238
Temoa,reference,AB,Capacity|residential|R_APP_DS_WASH-EXS,?,0.878428941,0.479143059,0.031942871,,,
Temoa,reference,AB,Capacity|residential|R_APP_DS_WASH-TYP-NEW,?,0.5920543,1.088018422,1.647163001,1.791850339,1.909961142,2.02266419
Temoa,reference,AB,Capacity|residential|R_APP_FREZ-EXS,?,0.9616135,0.678786,0.3959585,0.0452524,,
Temoa,reference,AB,Capacity|residential|R_APP_FREZ-TYP-NEW,?,0.402469735,0.774979506,1.161651412,1.616944442,1.771760821,1.876308937
Temoa,reference,AB,Capacity|residential|R_APP_REFR-EXS,?,1.216158417,0.138989533,,,,
Temoa,reference,AB,Capacity|residential|R_APP_REFR-TYP-NEW,?,1.069351829,2.296782433,2.609762122,2.784996537,2.968571052,3.143740501
Temoa,reference,AB,Capacity|residential|R_LGT_CFL-EXS,?,39.0558088,25.10730565,10.04292226,,,
Temoa,reference,AB,Capacity|residential|R_LGT_LED-EXS,?,57.71864168,57.71864168,57.71864168,57.71864168,46.17491335,31.74525293
Temoa,reference,AB,Capacity|residential|R_LGT_LED-TYP-NEW,?,142.9079192,177.0858241,223.3827382,248.0998584,284.2104339,319.7092178
Temoa,reference,AB,Capacity|residential|R_LGT_T12-EXS,?,15.7995264,12.36484675,8.930167098,5.495487445,1.511259047,
Temoa,reference,AB,Capacity|residential|R_SPC_CENT_AC-EXS,?,0.3635535,0.256626,0.1496985,0.0171084,,
Temoa,reference,AB,Capacity|residential|R_SPC_ROOM_AC-EXS,?,0.066019583,,,,,
Temoa,reference,AB,Capacity|residential|R_SPC_ROOM_AC-TYP-NEW,?,1.54201E-05,1.52633E-05,1.74036E-05,3.05152E-05,3.46688E-05,3.40233E-05
Temoa,reference,AB,Capacity|residential|R_SPHC_AIR_HP-TYP-NEW,?,0.006406791,0.010803626,0.014724245,0.019303397,0.021032783,0.022273305
Temoa,reference,AB,Capacity|residential|R_SPH_ELEC-EXS,?,0.2753955,0.202923,0.1304505,0.0521802,,
Temoa,reference,AB,Capacity|residential|R_SPH_HP-EXS,?,0.030237706,0.016493294,0.001099553,,,
Temoa,reference,AB,Capacity|residential|R_SPH_NG-EXS,?,1.101002682,0.777178364,0.453354045,0.051811891,,
Temoa,reference,AB,Capacity|residential|R_SPH_NG_FRN-TYP-NEW,?,,1.30287E-05,2.57784E-05,3.93525E-05,5.53037E-05,5.77722E-05
Temoa,reference,AB,Capacity|residential|R_SPH_OTH-EXS,?,0.013539727,0.009557455,0.005575182,0.000637164,,
Temoa,reference,AB,Capacity|residential|R_SPH_WOOD-TYP-NEW,?,0.506244986,0.843701715,1.258274347,1.696870993,1.869243577,1.979545029
Temoa,reference,AB,Capacity|residential|R_WAH_ELC-EXS,?,0.142512118,0.077733882,0.005182259,,,
Temoa,reference,AB,Capacity|residential|R_WAH_ELEC-TYP-NEW,?,6.1211E-05,0.000231582,0.000454065,0.000677575,0.000874597,0.001024301
Temoa,reference,AB,Capacity|residential|R_WAH_HP-TYP-NEW,?,7.6585E-05,0.000157134,0.000247519,0.000302126,0.000359628,0.000391326
Temoa,reference,AB,Capacity|residential|R_WAH_NG-EXS,?,0.937123529,0.468561765,,,,
Temoa,reference,AB,Capacity|residential|R_WAH_NG-TYP-NEW,?,0.881757007,1.495250346,2.130766657,2.275648443,2.425578975,2.568668683
Temoa,reference,AB,Capacity|residential|R_WAH_SOLAR-TYP-NEW,?,,1.04748E-05,2.07592E-05,3.23392E-05,4.45564E-05,4.59009E-05
Temoa,reference,AB,Capacity|transportation,?,4249.135016,4386.045807,4592.311955,4869.769582,5073.566952,5417.948127
Temoa,reference,AB,Capacity|transportation|T_ELC_AC_DC,?,0.000230565,0.000497485,0.000781668,0.001080308,0.001394765,0.001518134
Temoa,reference,AB,Capacity|transportation|T_H2_COMP_100_700,?,0.619061728,0.797808922,0.797884401,0.797922476,0.758010905,0.757935426
Temoa,reference,AB,Capacity|transportation|T_H2_COMP_10_100,?,0.619061841,0.797809011,0.797885316,0.79792292,0.75801122,0.757934915
Temoa,reference,AB,Capacity|transportation|T_H2_HDV_REFUEL,?,3.693045602,10.84143894,11.62367742,16.79132234,22.99920438,20.72900883
Temoa,reference,AB,Capacity|transportation|T_H2_LDV_REFUEL,?,,,1.35661E-05,3.41404E-05,0.000184923,0.000178656
Temoa,reference,AB,Capacity|transportation|T_H2_MDV_REFUEL,?,15.73205146,15.7320813,13.41242148,13.41243247,0.785686773,0.78564595
Temoa,reference,AB,Capacity|transportation|T_HDV_AJF_JFL_EX,?,0.095668971,0.083604321,0.059246335,0.0284181,,
Temoa,reference,AB,Capacity|transportation|T_HDV_AJF_JFL_N,?,0.30188708,0.358919524,0.417422089,0.482590252,0.544843594,0.583417177
Temoa,reference,AB,Capacity|transportation|T_HDV_AJP_JFL_EX,?,10.34123927,8.824361645,5.570254736,1.954375346,,
Temoa,reference,AB,Capacity|transportation|T_HDV_AJP_JFL_N,?,21.98867644,27.16246499,33.19332353,39.6018455,44.30781865,47.44462955
Temoa,reference,AB,Capacity|transportation|T_HDV_BIC_BEV_N,?,,,,,1.05048E-05,2.75611E-05
Temoa,reference,AB,Capacity|transportation|T_HDV_BIC_DSL_EX,?,0.157782129,0.061521134,,,,
Temoa,reference,AB,Capacity|transportation|T_HDV_BIC_DSL_HEV_N,?,2.30629E-05,4.10477E-05,5.06902E-05,4.76527E-05,4.43786E-05,4.38443E-05
Temoa,reference,AB,Capacity|transportation|T_HDV_BIC_DSL_N,?,3.10967E-05,5.19017E-05,5.76881E-05,4.83935E-05,4.33317E-05,4.26256E-05
Temoa,reference,AB,Capacity|transportation|T_HDV_BIC_FCEV_N,?,1.62046E-05,3.20382E-05,4.71941E-05,8.75357E-05,0.000168582,0.000190807
Temoa,reference,AB,Capacity|transportation|T_HDV_BIC_GSL_EX,?,0.018817597,0.010169498,,,,
Temoa,reference,AB,Capacity|transportation|T_HDV_BIC_GSL_N,?,1.081215936,1.159294584,1.325928858,1.42143459,1.515500686,1.622781891
Temoa,reference,AB,Capacity|transportation|T_HDV_BS_BEV_N,?,2.60528E-05,0.000282992,5.443381873,12.52712945,14.39621418,15.59343323
Temoa,reference,AB,Capacity|transportation|T_HDV_BS_CNG_EX,?,0.608201635,0.236213608,,,,
Temoa,reference,AB,Capacity|transportation|T_HDV_BS_CNG_N,?,2.05987E-05,3.38423E-05,2.50731E-05,2.41352E-05,2.70666E-05,2.94639E-05
Temoa,reference,AB,Capacity|transportation|T_HDV_BS_DSL_EX,?,2.038870597,0.713317168,,,,
Temoa,reference,AB,Capacity|transportation|T_HDV_BS_DSL_HEV_N,?,4.10104E-05,7.25557E-05,7.58644E-05,5.95651E-05,5.08257E-05,4.90898E-05
Temoa,reference,AB,Capacity|transportation|T_HDV_BS_DSL_N,?,2.94301E-05,4.78834E-05,4.99245E-05,3.90402E-05,3.08283E-05,3.25226E-05
Temoa,reference,AB,Capacity|transportation|T_HDV_BS_DSL_PHEV_N,?,1.28392E-05,3.48681E-05,4.96642E-05,6.54103E-05,7.00153E-05,7.78601E-05
Temoa,reference,AB,Capacity|transportation|T_HDV_BS_FCEV_N,?,9.74978E-05,0.000163468,0.000195018,0.000180476,0.00020433,0.000182976
Temoa,reference,AB,Capacity|transportation|T_HDV_BS_FCHEV_N,?,9.372463091,10.82259115,7.322625253,1.158670169,0.195789216,0.03167427
Temoa,reference,AB,Capacity|transportation|T_HDV_BS_GSL_EX,?,0.169236327,0.079228527,,,,
Temoa,reference,AB,Capacity|transportation|T_HDV_BS_GSL_N,?,6.04645E-05,9.36997E-05,0.000100563,8.328E-05,7.81247E-05,7.30647E-05
Temoa,reference,AB,Capacity|transportation|T_HDV_BT_BEV_EX,?,0.224922763,0.097701629,,,,
Temoa,reference,AB,Capacity|transportation|T_HDV_BT_BEV_N,?,2.49818E-05,0.296107135,2.885559048,2.89630701,1.761457646,3.456535007
Temoa,reference,AB,Capacity|transportation|T_HDV_BT_CNG_EX,?,0.07801738,0.027075005,,,,
Temoa,reference,AB,Capacity|transportation|T_HDV_BT_CNG_N,?,7.80873E-05,8.86055E-05,5.1942E-05,2.35274E-05,1.33386E-05,1.07539E-05
Temoa,reference,AB,Capacity|transportation|T_HDV_BT_DSL_EX,?,0.87110173,0.339063968,,,,
Temoa,reference,AB,Capacity|transportation|T_HDV_BT_DSL_HEV_N,?,1.10825E-05,1.10825E-05,,,,
Temoa,reference,AB,Capacity|transportation|T_HDV_BT_DSL_PHEV_N,?,,1.45608E-05,3.84737E-05,4.20273E-05,4.80183E-05,4.94584E-05
Temoa,reference,AB,Capacity|transportation|T_HDV_BT_FCEV_N,?,2.2486E-05,2.2486E-05,3.24247E-05,4.56101E-05,6.94985E-05,6.03501E-05
Temoa,reference,AB,Capacity|transportation|T_HDV_BT_FCHEV_N,?,4.575736701,4.789330628,3.097180749,3.517468522,5.076994713,3.866074545
Temoa,reference,AB,Capacity|transportation|T_HDV_BT_GSL_EX,?,0.009581276,0.005210234,,,,
Temoa,reference,AB,Capacity|transportation|T_HDV_CHRG,?,0.062069667,0.137274361,4.174024628,8.577088373,12.978224,16.68582896
Temoa,reference,AB,Capacity|transportation|T_HDV_RF_DSL_EX,?,247.0172058,247.0172058,145.9971928,100.3233419,15.48071505,
Temoa,reference,AB,Capacity|transportation|T_HDV_RF_DSL_N,?,2.81051E-05,6.51886E-05,0.000102844,0.000152343,0.00020254,0.00020254
Temoa,reference,AB,Capacity|transportation|T_HDV_RF_H2_N,?,,1.70973E-05,6.55879E-05,8.96545E-05,0.000139617,0.000165319
Temoa,reference,AB,Capacity|transportation|T_HDV_RF_LNG_N,?,108.4413502,122.4549835,133.1019565,159.2865825,169.8338679,181.8575481
Temoa,reference,AB,Capacity|transportation|T_HDV_RICP_DSL_EX,?,0.881569286,0.881569286,0.51329253,0.305700558,0.121725954,
Temoa,reference,AB,Capacity|transportation|T_HDV_RICP_DSL_N,?,,,0.011879907,0.257302627,0.478551569,0.642771224
Temoa,reference,AB,Capacity|transportation|T_HDV_T_BEV_N,?,,9.49163E-05,9.519175322,23.76607857,41.18701971,54.58646578
Temoa,reference,AB,Capacity|transportation|T_HDV_T_DSL_EX,?,61.67822388,46.94366169,25.77191603,,,
Temoa,reference,AB,Capacity|transportation|T_HDV_T_DSL_HEV_N,?,36.68369341,47.23649136,60.82500539,68.87522904,48.18165191,46.99579833
Temoa,reference,AB,Capacity|transportation|T_HDV_T_DSL_N,?,5.98466E-05,7.99272E-05,0.00010131,0.000110552,7.24789E-05,6.60176E-05
Temoa,reference,AB,Capacity|transportation|T_HDV_T_DSL_PHEV_N,?,,,,,1.10316E-05,2.42755E-05
Temoa,reference,AB,Capacity|transportation|T_HDV_T_FCEV_N,?,,1.67112E-05,3.1856E-05,5.06003E-05,6.74618E-05,7.06977E-05
Temoa,reference,AB,Capacity|transportation|T_HDV_T_FCHEV_N,?,3.13512E-05,9.735628444,14.57824224,24.64633593,35.68509333,34.67449583
Temoa,reference,AB,Capacity|transportation|T_HDV_WTF_HFO_EX,?,41.34476869,41.34476869,39.21310663,30.5597369,8.161665736,
Temoa,reference,AB,Capacity|transportation|T_HDV_WTF_HFO_N,?,2.83912E-05,6.35045E-05,0.000105879,0.000159472,0.000237267,0.999867387
Temoa,reference,AB,Capacity|transportation|T_HDV_WTF_LNG_N,?,2.52043E-05,5.50131E-05,9.08899E-05,0.000136984,0.000203288,0.000203288
Temoa,reference,AB,Capacity|transportation|T_HDV_WTF_MDO_EX,?,7.618054945,7.618054945,5.915243624,4.136201881,1.26014774,
Temoa,reference,AB,Capacity|transportation|T_HDV_WTF_MDO_N,?,1.43711E-05,3.7285E-05,5.71779E-05,7.73677E-05,7.73677E-05,7.73677E-05
Temoa,reference,AB,Capacity|transportation|T_I_H2_ELC_ALK,?,6.61755E-05,0.000151622,0.000252562,0.000362,0.000416392,0.000476062
Temoa,reference,AB,Capacity|transportation|T_I_H2_ELC_PEM,?,5.30186E-05,0.000129672,0.000225448,0.000335076,0.000408336,0.000490358
Temoa,reference,AB,Capacity|transportation|T_I_H2_SMR,?,0.651625801,0.839703455,0.839703455,0.839703455,0.839703455,0.709961851
Temoa,reference,AB,Capacity|transportation|T_LDV_BEV_CHRG,?,0.269974555,0.623151321,0.837927251,0.986591655,5.44061996,17.05157474
Temoa,reference,AB,Capacity|transportation|T_LDV_C_BEV150_EX,?,2.008769316,1.490410826,,,,
Temoa,reference,AB,Capacity|transportation|T_LDV_C_BEV150_N,?,3.2854E-05,0.000148339,0.000684771,0.002370564,17.95957109,67.47604534
Temoa,reference,AB,Capacity|transportation|T_LDV_C_BEV200_N,?,6.57112E-05,0.000296689,0.001369541,0.004741131,35.91914217,134.9520907
Temoa,reference,AB,Capacity|transportation|T_LDV_C_BEV300_N,?,9.85247E-05,0.000444982,0.002054272,0.007111687,53.87871325,202.428136
Temoa,reference,AB,Capacity|transportation|T_LDV_C_BEV400_N,?,0.00013135,0.000593287,0.002738994,0.009482225,71.83828431,269.9041814
Temoa,reference,AB,Capacity|transportation|T_LDV_C_CNG_N,?,0.000171454,0.000304447,0.000379956,0.000356465,0.000368035,0.000382769
Temoa,reference,AB,Capacity|transportation|T_LDV_C_DSL_EX,?,1.800448212,0.15292017,,,,
Temoa,reference,AB,Capacity|transportation|T_LDV_C_DSL_N,?,0.000108871,0.000204781,0.000266484,0.00025333,0.000255789,0.000254485
Temoa,reference,AB,Capacity|transportation|T_LDV_C_FCEV400_N,?,2.20482E-05,0.000163014,0.000337348,0.000642835,0.007727463,0.007880775
Temoa,reference,AB,Capacity|transportation|T_LDV_C_GSL_EX,?,137.4887115,66.46991144,,,,
Temoa,reference,AB,Capacity|transportation|T_LDV_C_GSL_HEV_EX,?,3.612455658,1.908287966,,,,
Temoa,reference,AB,Capacity|transportation|T_LDV_C_GSL_HEV_N,?,879.2341608,952.8310586,1102.752266,1182.182071,1080.882999,674.9551698
Temoa,reference,AB,Capacity|transportation|T_LDV_C_GSL_N,?,8.67285E-05,0.000215514,0.000287526,0.000308102,0.000338438,0.000366731
Temoa,reference,AB,Capacity|transportation|T_LDV_C_GSL_PHEV35_EX,?,1.246991962,0.911636801,,,,
Temoa,reference,AB,Capacity|transportation|T_LDV_C_GSL_PHEV35_N,?,0.000520854,0.002775976,0.00301174,0.002453882,0.001135099,0.001289467
Temoa,reference,AB,Capacity|transportation|T_LDV_C_GSL_PHEV50_N,?,0.000164829,0.000507401,0.000703927,0.00074058,0.000760799,0.000901578
Temoa,reference,AB,Capacity|transportation|T_LDV_LTF_BEV150_N,?,1.66148E-05,6.73091E-05,0.000143167,0.000248408,0.000330898,0.000405747
Temoa,reference,AB,Capacity|transportation|T_LDV_LTF_BEV200_N,?,3.32091E-05,0.000134581,0.000286297,0.000496797,0.000661786,0.000811497
Temoa,reference,AB,Capacity|transportation|T_LDV_LTF_BEV300_N,?,4.97875E-05,0.000201838,0.000429403,0.000745181,0.000992673,0.001217248
Temoa,reference,AB,Capacity|transportation|T_LDV_LTF_BEV400_N,?,6.64139E-05,0.000269142,0.000572557,0.001006844,0.001323552,0.001623003
Temoa,reference,AB,Capacity|transportation|T_LDV_LTF_CNG_N,?,0.000427649,0.000616762,0.000803349,0.000689918,0.000662042,0.000620176
Temoa,reference,AB,Capacity|transportation|T_LDV_LTF_DSL_EX,?,19.23647828,14.37609964,2.65790176,,,
Temoa,reference,AB,Capacity|transportation|T_LDV_LTF_DSL_N,?,6.9474E-05,0.000135141,0.00020516,0.000221035,0.000227507,0.000219598
Temoa,reference,AB,Capacity|transportation|T_LDV_LTF_FCEV400_N,?,1.77756E-05,9.95133E-05,0.000227472,0.000336412,0.000606289,0.000535968
Temoa,reference,AB,Capacity|transportation|T_LDV_LTF_GSL_EX,?,228.6505991,152.3061759,27.25440716,,,
Temoa,reference,AB,Capacity|transportation|T_LDV_LTF_GSL_HEV_EX,?,0.019029532,0.005189737,0.000345958,,,
Temoa,reference,AB,Capacity|transportation|T_LDV_LTF_GSL_HEV_N,?,0.000431906,0.000961963,0.001765859,0.007320487,0.742795949,0.771212496
Temoa,reference,AB,Capacity|transportation|T_LDV_LTF_GSL_N,?,8.24418E-05,0.00019398,0.000289262,0.000330825,0.000349192,0.000347543
Temoa,reference,AB,Capacity|transportation|T_LDV_LTF_GSL_PHEV35_EX,?,0.259318109,0.259318109,0.051863622,,,
Temoa,reference,AB,Capacity|transportation|T_LDV_LTF_GSL_PHEV35_N,?,357.918472,448.0426063,632.4753817,710.1574442,756.4440441,810.0210132
Temoa,reference,AB,Capacity|transportation|T_LDV_LTF_GSL_PHEV50_N,?,0.000428271,0.001053982,0.001563104,0.001830302,0.001866977,0.002035916
Temoa,reference,AB,Capacity|transportation|T_LDV_LTP_BEV150_N,?,1.43737E-05,6.4943E-05,0.000209638,0.000346581,0.000504332,0.000770706
Temoa,reference,AB,Capacity|transportation|T_LDV_LTP_BEV200_N,?,2.8739E-05,0.000129869,0.000419264,0.000693165,0.001008684,0.001541442
Temoa,reference,AB,Capacity|transportation|T_LDV_LTP_BEV300_EX,?,0.737514524,0.727983897,0.145120248,,,
Temoa,reference,AB,Capacity|transportation|T_LDV_LTP_BEV300_N,?,4.31124E-05,0.000194803,0.00062888,0.001039725,0.001513,0.002312155
Temoa,reference,AB,Capacity|transportation|T_LDV_LTP_BEV400_N,?,5.7469E-05,0.000259719,0.000838486,0.001397781,0.002017322,0.003082866
Temoa,reference,AB,Capacity|transportation|T_LDV_LTP_CNG_N,?,0.000457855,0.000694649,0.000906958,0.000726003,0.000626526,0.000589442
